district,division,season,year,rainfall_mm_seasonal,temp_max_avg_C,temp_min_avg_C,humidity_avg_pct,dry_spell_days,rainfall_deviation_pct,onset_monsoon_deviation_days,fog_days,soil_type,soil_pH,organic_carbon_pct,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,soil_moisture_pct,ec_dS_m,crop_name,sowing_date_deviation,irrigation_type,seed_variety,fertilizer_kg_ha,pesticide_applications,previous_crop,ndvi_sowing,ndvi_peak,ndvi_delta,ndvi_stress_weeks,humidity_streak_days,temp_disease_window,prev_season_disease,pest_alert_issued,yield_kg_per_hectare,disease_risk_score,disease_risk_label,scenario
Solapur,Pune,Kharif,2019,1860.9,32.3,16.3,90.2,5,191.9,-3,0,Deep Black Cotton,7.2,0.55,235.0,23.4,337.3,20.7,0.92,Soybean,4,sprinkler,BT,264.7,1,Grapes,0.42,0.46,0.04,2,6,23,0,0,815.9,0.563,High,flood
Solapur,Pune,Year-Round,2019,225.9,38.2,21.3,32.1,7,165.8,0,0,Medium Black,7.6,0.66,249.7,29.0,384.3,23.6,0.23,Sugarcane,-6,rainfed,Hybrid,187.4,3,Onion,0.4,0.51,0.11,2,6,0,1,1,38606.4,0.68,High,flood
Solapur,Pune,Kharif,2019,2189.0,31.1,16.7,78.2,10,243.4,-3,0,Medium Black,7.5,0.64,187.8,12.2,301.9,24.4,0.62,Jowar,-7,furrow,HYV,260.0,2,Rice,0.41,0.49,0.08,0,10,1,1,0,681.7,0.421,Medium,flood
Kolhapur,Pune,Kharif,2019,1958.0,32.7,13.0,56.0,9,207.1,0,0,Medium Black,6.7,0.53,183.9,20.5,310.1,20.2,0.65,Soybean,-2,sprinkler,Desi,258.5,2,Onion,0.42,0.39,-0.03,2,0,14,1,0,866.7,0.55,High,flood
Kolhapur,Pune,Year-Round,2019,238.6,37.0,19.8,33.2,3,180.7,0,0,Medium Black,6.9,0.3,201.7,21.4,274.0,19.7,0.67,Sugarcane,0,furrow,BT,86.6,1,Rice,0.3,0.45,0.15,1,3,2,0,0,41057.7,0.173,Low,flood
Kolhapur,Pune,Kharif,2019,1652.5,32.8,14.5,63.3,9,159.2,-3,0,Deep Black Cotton,7.6,0.4,241.2,34.1,351.4,36.3,0.71,Jowar,-2,canal,Hybrid,107.9,6,Sugarcane,0.28,0.52,0.24,3,2,7,1,0,606.5,0.635,High,flood
Chhatrapati Sambhajinagar,Aurangabad,Kharif,2019,248.1,37.7,16.4,59.1,28,-49.1,-3,0,Deep Black Cotton,7.0,0.65,229.5,24.4,465.8,21.6,0.64,Soybean,-5,drip,HYV,272.3,7,Onion,0.16,0.52,0.36,2,4,2,0,0,732.5,0.271,Medium,drought
Chhatrapati Sambhajinagar,Aurangabad,Kharif,2019,305.7,36.7,17.6,81.8,29,-37.3,11,0,Medium Black,7.7,0.4,230.2,21.3,299.8,25.5,0.32,Cotton,-2,drip,HYV,230.1,1,Rice,0.15,0.38,0.23,0,4,6,1,1,186.2,0.549,High,drought
Chhatrapati Sambhajinagar,Aurangabad,Kharif,2019,294.7,37.5,16.2,72.0,30,-39.5,4,0,Deep Black Cotton,7.0,0.51,193.6,20.0,372.4,33.5,0.59,Tur Dal,-1,drip,Hybrid,227.6,10,Cotton,0.28,0.37,0.09,2,7,4,0,0,536.8,0.362,Medium,drought
Chhatrapati Sambhajinagar,Aurangabad,Kharif,2019,262.8,35.5,16.8,52.8,29,-46.1,-3,0,Deep Black Cotton,8.2,0.59,265.2,32.5,371.4,27.5,0.76,Jowar,1,drip,BT,175.3,2,Grapes,0.19,0.33,0.14,1,3,1,0,0,713.7,0.114,Low,drought
Jalna,Aurangabad,Kharif,2019,319.8,37.3,15.3,67.5,25,-34.4,3,0,Deep Black Cotton,7.9,0.66,225.4,29.4,473.5,35.5,0.52,Soybean,-5,sprinkler,HYV,287.7,3,Tur Dal,0.28,0.34,0.06,1,0,1,0,0,711.8,0.126,Low,drought
Jalna,Aurangabad,Kharif,2019,270.9,36.7,16.0,69.4,25,-44.4,-3,0,Medium Black,7.3,0.31,181.1,14.7,445.6,15.2,0.41,Cotton,-8,furrow,Hybrid,280.0,2,Cotton,0.2,0.42,0.22,1,6,4,0,0,135.2,0.234,Low,drought
Jalna,Aurangabad,Kharif,2019,297.7,35.9,19.0,74.5,17,-38.9,-7,0,Medium Black,6.9,0.65,204.0,13.9,305.2,20.7,0.72,Tur Dal,10,furrow,Hybrid,238.1,2,Tur Dal,0.2,0.49,0.29,0,8,2,1,0,491.2,0.343,Medium,drought
Jalna,Aurangabad,Kharif,2019,307.1,34.0,18.5,47.3,34,-37.0,2,0,Deep Black Cotton,8.4,0.45,243.1,30.7,346.3,34.0,0.36,Jowar,3,furrow,BT,131.1,3,Tur Dal,0.21,0.42,0.21,2,7,6,0,1,583.2,0.438,Medium,drought
Beed,Aurangabad,Kharif,2019,306.1,37.2,16.2,75.9,16,-37.2,3,0,Medium Black,7.2,0.62,162.8,26.8,441.7,22.0,0.37,Soybean,6,drip,HYV,187.0,2,Jowar,0.17,0.37,0.2,4,9,4,1,0,685.7,0.793,Critical,drought
Beed,Aurangabad,Kharif,2019,323.2,35.5,18.7,72.4,20,-33.7,7,0,Medium Black,7.7,0.54,231.0,15.2,350.0,26.4,0.44,Cotton,-1,sprinkler,HYV,114.3,4,Tur Dal,0.23,0.51,0.28,0,12,1,1,0,188.1,0.376,Medium,drought
Beed,Aurangabad,Kharif,2019,258.3,38.0,18.0,69.9,18,-47.0,-4,0,Medium Black,7.1,0.56,179.8,23.4,432.6,27.5,0.38,Tur Dal,3,drip,Hybrid,124.1,1,Soybean,0.23,0.35,0.12,2,5,4,0,1,470.5,0.401,Medium,drought
Beed,Aurangabad,Kharif,2019,297.3,37.1,17.0,82.2,22,-39.0,0,0,Deep Black Cotton,7.7,0.78,202.1,19.4,420.9,37.9,0.9,Jowar,0,canal,Hybrid,213.7,2,Soybean,0.33,0.35,0.02,2,3,0,1,0,621.6,0.424,Medium,drought
Latur,Aurangabad,Kharif,2019,322.8,34.1,15.2,58.0,23,-33.8,6,0,Deep Black Cotton,8.1,0.47,190.2,17.0,358.8,23.1,0.78,Soybean,4,rainfed,Desi,282.9,3,Cotton,0.2,0.42,0.22,1,4,17,0,0,599.0,0.461,Medium,drought
Latur,Aurangabad,Kharif,2019,289.5,35.9,19.0,60.4,25,-40.6,11,0,Deep Black Cotton,7.4,0.7,234.9,30.6,382.2,21.8,0.86,Cotton,0,canal,Desi,171.8,1,Onion,0.23,0.5,0.27,2,3,4,0,0,185.5,0.315,Medium,drought
Latur,Aurangabad,Kharif,2019,297.9,35.5,16.8,49.5,28,-38.9,9,0,Medium Black,7.8,0.46,239.9,15.1,335.1,34.2,0.25,Tur Dal,3,rainfed,BT,178.8,3,Grapes,0.26,0.37,0.11,2,5,4,0,0,323.0,0.304,Medium,drought
Latur,Aurangabad,Kharif,2019,304.5,37.5,18.5,76.5,33,-37.5,-1,0,Medium Black,7.6,0.4,176.4,28.7,381.5,17.3,0.29,Jowar,3,sprinkler,BT,225.6,2,Grapes,0.19,0.54,0.35,0,6,4,0,0,707.7,0.139,Low,drought
Dharashiv,Aurangabad,Kharif,2019,287.3,34.0,16.1,82.8,15,-41.1,3,0,Medium Black,6.6,0.34,154.7,23.9,367.7,28.3,0.5,Soybean,0,rainfed,HYV,220.6,1,Rice,0.32,0.33,0.01,3,8,23,0,0,589.9,0.644,High,drought
Dharashiv,Aurangabad,Kharif,2019,246.8,35.4,17.7,57.8,19,-49.4,3,0,Medium Black,7.2,0.56,187.7,26.1,431.8,26.4,0.43,Cotton,-3,canal,HYV,208.5,3,Tur Dal,0.21,0.31,0.1,2,2,2,0,0,160.5,0.238,Low,drought
Dharashiv,Aurangabad,Kharif,2019,339.0,34.5,16.8,83.2,21,-30.5,-6,0,Deep Black Cotton,7.8,0.58,272.5,15.8,431.0,26.3,0.8,Tur Dal,-3,drip,Hybrid,192.7,3,Cotton,0.22,0.41,0.19,1,10,3,0,0,654.2,0.285,Medium,drought
Dharashiv,Aurangabad,Kharif,2019,254.6,37.7,18.5,57.3,24,-47.8,3,0,Deep Black Cotton,8.1,0.63,277.6,33.9,319.7,25.2,1.08,Jowar,0,drip,Hybrid,131.1,2,Cotton,0.23,0.53,0.3,1,2,3,0,0,780.2,0.156,Low,drought
Nanded,Aurangabad,Kharif,2019,248.0,34.3,16.2,61.3,18,-49.1,1,0,Deep Black Cotton,8.4,0.46,259.7,23.4,336.6,38.8,1.17,Soybean,-15,rainfed,Desi,178.1,4,Jowar,0.29,0.32,0.03,2,8,15,0,0,409.4,0.465,Medium,drought
Nanded,Aurangabad,Kharif,2019,273.9,36.4,16.4,62.3,19,-43.8,1,0,Deep Black Cotton,8.4,0.76,272.0,34.3,333.1,22.9,0.68,Cotton,2,canal,HYV,289.7,1,Jowar,0.16,0.34,0.18,2,2,7,0,0,129.3,0.301,Medium,drought
Nanded,Aurangabad,Kharif,2019,274.2,35.5,15.1,78.1,27,-43.8,-1,0,Medium Black,7.2,0.39,163.6,16.3,433.3,31.0,0.28,Tur Dal,4,furrow,BT,218.0,5,Grapes,0.3,0.32,0.02,0,3,1,0,0,363.8,0.056,Low,drought
Nanded,Aurangabad,Kharif,2019,313.5,37.9,16.0,48.3,26,-35.7,3,0,Medium Black,6.7,0.35,246.0,13.2,350.2,33.4,0.56,Jowar,0,furrow,BT,149.5,1,Onion,0.16,0.5,0.34,0,3,7,0,1,737.9,0.356,Medium,drought
Parbhani,Aurangabad,Kharif,2019,306.5,36.3,15.9,69.5,27,-37.1,-4,0,Medium Black,6.8,0.38,235.6,29.9,389.6,34.1,0.41,Soybean,1,furrow,Desi,232.4,2,Tur Dal,0.3,0.38,0.08,1,11,0,0,0,519.7,0.355,Medium,drought
Parbhani,Aurangabad,Kharif,2019,247.1,36.4,17.9,84.7,33,-49.3,2,0,Medium Black,6.7,0.69,239.3,23.9,422.2,16.9,0.64,Cotton,6,sprinkler,HYV,171.5,5,Grapes,0.16,0.45,0.29,1,3,3,0,0,192.5,0.173,Low,drought
Parbhani,Aurangabad,Kharif,2019,281.8,34.9,18.0,65.6,12,-42.2,-5,0,Medium Black,7.2,0.69,234.4,28.5,414.0,26.8,0.72,Tur Dal,-9,furrow,HYV,175.1,1,Sugarcane,0.31,0.46,0.15,2,7,7,0,0,429.9,0.329,Medium,drought
Parbhani,Aurangabad,Kharif,2019,273.2,36.6,17.2,54.2,19,-44.0,-6,0,Medium Black,6.9,0.36,201.5,29.5,282.1,20.0,0.48,Jowar,1,canal,HYV,81.3,3,Grapes,0.35,0.48,0.13,4,7,0,0,0,570.4,0.503,High,drought
Hingoli,Aurangabad,Kharif,2019,262.8,34.2,15.2,82.7,33,-46.1,3,0,Deep Black Cotton,7.2,0.63,261.4,26.6,365.4,35.6,0.75,Soybean,-2,canal,Hybrid,257.7,4,Sugarcane,0.21,0.38,0.17,1,2,14,1,0,492.9,0.504,High,drought
Hingoli,Aurangabad,Kharif,2019,291.1,34.7,18.5,61.7,29,-40.3,0,0,Deep Black Cotton,7.7,0.68,240.3,32.1,377.9,36.9,0.33,Cotton,9,furrow,HYV,147.7,0,Tur Dal,0.21,0.42,0.21,3,9,24,0,0,138.5,0.763,Critical,drought
Hingoli,Aurangabad,Kharif,2019,323.1,35.2,17.4,53.8,24,-33.7,-7,0,Medium Black,7.1,0.31,157.4,14.9,375.1,19.4,0.45,Tur Dal,5,furrow,Hybrid,291.6,3,Jowar,0.28,0.38,0.1,0,6,2,0,0,498.5,0.065,Low,drought
Hingoli,Aurangabad,Kharif,2019,306.1,36.2,17.0,77.1,20,-37.2,4,0,Medium Black,7.1,0.53,226.3,18.3,279.4,16.9,0.27,Jowar,5,rainfed,BT,100.0,2,Onion,0.35,0.32,-0.03,1,0,5,0,0,439.9,0.112,Low,drought
Amravati,Amravati,Kharif,2019,418.9,35.8,15.7,64.6,28,-30.2,0,0,Deep Black Cotton,7.2,0.42,230.2,30.4,492.3,25.3,0.41,Soybean,-2,furrow,HYV,134.3,6,Onion,0.35,0.51,0.16,1,4,6,1,1,850.1,0.473,Medium,drought
Amravati,Amravati,Kharif,2019,314.4,38.8,15.0,72.8,18,-47.6,4,0,Deep Black Cotton,7.7,0.43,218.4,22.1,332.0,37.2,0.65,Cotton,-2,rainfed,Hybrid,252.3,2,Cotton,0.33,0.46,0.13,0,8,5,1,0,136.5,0.395,Medium,drought
Akola,Amravati,Kharif,2019,390.8,35.8,14.5,68.8,35,-34.9,-4,0,Deep Black Cotton,8.3,0.77,202.2,29.4,421.8,34.7,0.54,Soybean,-3,rainfed,Desi,203.3,4,Rice,0.32,0.36,0.04,3,10,7,0,0,560.0,0.49,Medium,drought
Akola,Amravati,Kharif,2019,301.6,38.3,15.5,48.1,32,-49.7,10,0,Medium Black,7.3,0.36,174.8,28.7,287.0,28.9,0.78,Cotton,-3,drip,BT,251.9,3,Sugarcane,0.29,0.53,0.24,0,1,3,0,0,193.4,0.056,Low,drought
Washim,Amravati,Kharif,2019,398.9,37.9,14.7,59.7,17,-33.5,0,0,Medium Black,7.0,0.4,213.5,18.6,330.5,15.5,0.55,Soybean,-1,rainfed,Hybrid,84.6,2,Tur Dal,0.27,0.48,0.21,2,3,1,0,0,750.1,0.349,Medium,drought
Washim,Amravati,Kharif,2019,385.2,39.0,17.1,77.9,27,-35.8,-6,0,Medium Black,7.6,0.55,236.1,22.7,323.8,18.5,0.59,Cotton,-1,sprinkler,BT,247.0,0,Jowar,0.18,0.36,0.18,1,0,7,0,0,180.6,0.255,Medium,drought
Buldhana,Amravati,Kharif,2019,384.1,37.9,14.9,81.4,20,-36.0,0,0,Deep Black Cotton,7.3,0.56,251.2,31.3,395.5,23.6,0.54,Soybean,-9,furrow,HYV,234.0,0,Soybean,0.24,0.55,0.31,2,1,5,0,1,819.0,0.508,High,drought
Buldhana,Amravati,Kharif,2019,404.9,36.4,16.9,78.9,23,-32.5,-4,0,Deep Black Cotton,8.1,0.63,228.9,20.1,395.0,32.8,1.0,Cotton,1,drip,Desi,276.2,4,Grapes,0.24,0.33,0.09,0,4,1,0,0,178.6,0.119,Low,drought
Yavatmal,Amravati,Kharif,2019,339.3,37.4,15.4,66.1,30,-43.5,2,0,Medium Black,7.1,0.61,156.1,23.3,402.1,24.4,0.26,Soybean,3,rainfed,Hybrid,154.1,2,Rice,0.28,0.55,0.27,1,1,1,0,0,639.6,0.078,Low,drought
Yavatmal,Amravati,Kharif,2019,381.5,36.5,15.1,81.8,22,-36.4,3,0,Medium Black,6.8,0.55,163.3,13.3,415.6,23.5,0.51,Cotton,-11,sprinkler,Hybrid,199.8,1,Tur Dal,0.25,0.5,0.25,0,7,5,0,0,204.7,0.194,Low,drought
Nagpur,Nagpur,Kharif,2019,813.9,39.0,14.0,68.7,7,3.4,2,0,Alluvial,7.4,0.74,282.1,31.3,397.8,39.7,0.44,Soybean,4,furrow,BT,285.0,2,Sugarcane,0.35,0.68,0.33,1,9,1,0,0,1207.5,0.355,Medium,normal
Nagpur,Nagpur,Kharif,2019,782.2,39.8,16.8,86.1,7,-0.7,3,0,Alluvial,6.8,0.84,279.1,35.1,214.7,31.6,0.57,Cotton,11,drip,BT,106.8,2,Tur Dal,0.5,0.81,0.31,1,6,3,1,0,521.2,0.42,Medium,normal
Nagpur,Nagpur,Kharif,2019,876.3,38.8,13.4,73.0,11,11.3,-3,0,Deep Black Cotton,7.0,0.45,267.4,25.7,418.8,36.8,0.35,Rice,7,furrow,Desi,196.8,3,Sugarcane,0.38,0.57,0.19,0,1,6,1,0,2236.4,0.371,Medium,normal
Wardha,Nagpur,Kharif,2019,930.3,39.5,15.6,66.1,6,18.1,0,0,Red Laterite,5.6,0.59,161.1,12.4,204.0,13.0,0.44,Soybean,0,furrow,HYV,243.9,2,Tur Dal,0.4,0.75,0.35,1,2,1,0,0,1257.2,0.223,Low,normal
Wardha,Nagpur,Kharif,2019,695.2,40.0,14.4,57.8,6,-11.7,2,0,Alluvial,7.2,0.6,275.1,23.4,253.4,21.5,0.37,Cotton,6,rainfed,Hybrid,119.4,4,Rice,0.33,0.84,0.51,1,6,2,0,1,418.2,0.411,Medium,normal
Wardha,Nagpur,Kharif,2019,901.5,38.5,17.0,51.1,7,14.5,0,0,Alluvial,6.7,0.48,307.6,19.5,219.9,24.9,0.58,Rice,-3,drip,Hybrid,93.1,5,Sugarcane,0.32,0.74,0.42,0,12,1,0,0,2744.3,0.267,Medium,normal
Chandrapur,Nagpur,Kharif,2019,865.8,36.7,13.4,55.8,5,9.9,0,0,Alluvial,6.9,0.81,204.6,37.6,331.8,25.5,0.46,Soybean,-10,drip,BT,231.2,4,Cotton,0.26,0.57,0.31,0,6,1,0,0,1121.2,0.104,Low,normal
Chandrapur,Nagpur,Kharif,2019,774.1,37.7,14.5,67.4,2,-1.7,-3,0,Alluvial,7.2,0.95,219.4,35.9,239.3,20.5,0.41,Cotton,-4,furrow,Hybrid,184.7,3,Sugarcane,0.31,0.56,0.25,0,3,3,0,0,575.5,0.076,Low,normal
Chandrapur,Nagpur,Kharif,2019,874.1,37.3,13.5,68.9,5,11.0,-2,0,Deep Black Cotton,8.1,0.76,218.8,25.7,478.6,29.3,0.7,Rice,2,rainfed,Hybrid,136.6,3,Onion,0.38,0.73,0.35,1,5,1,0,0,2399.6,0.181,Low,normal
Gadchiroli,Nagpur,Kharif,2019,769.8,37.2,13.3,49.3,11,-2.3,0,0,Red Laterite,5.6,0.38,151.1,10.9,175.9,14.9,0.22,Soybean,-1,drip,BT,146.3,6,Soybean,0.5,0.75,0.25,0,2,2,1,0,1317.1,0.278,Medium,normal
Gadchiroli,Nagpur,Kharif,2019,697.0,37.9,15.4,81.1,6,-11.5,0,0,Alluvial,7.1,0.86,306.2,34.2,315.3,33.5,0.39,Cotton,2,furrow,BT,174.8,4,Rice,0.32,0.85,0.53,0,4,2,0,0,517.0,0.116,Low,normal
Gadchiroli,Nagpur,Kharif,2019,751.0,38.9,14.2,84.6,3,-4.6,0,0,Alluvial,7.2,0.75,313.6,27.8,375.0,31.5,0.57,Rice,0,sprinkler,BT,255.4,2,Onion,0.39,0.6,0.21,0,0,1,0,0,2274.9,0.082,Low,normal
Gondia,Nagpur,Kharif,2019,902.8,39.8,13.5,46.8,7,14.6,0,0,Red Laterite,6.6,0.58,199.4,20.3,152.5,17.1,0.23,Soybean,1,drip,HYV,293.5,1,Grapes,0.46,0.71,0.25,1,3,6,0,1,1495.7,0.455,Medium,normal
Gondia,Nagpur,Kharif,2019,894.7,39.5,13.7,53.9,2,13.6,0,0,Red Laterite,6.1,0.42,131.1,18.9,241.3,16.9,0.23,Cotton,8,sprinkler,HYV,140.2,2,Tur Dal,0.26,0.52,0.26,0,5,4,0,0,421.6,0.19,Low,normal
Gondia,Nagpur,Kharif,2019,885.0,39.7,14.3,45.8,3,12.4,6,0,Deep Black Cotton,7.2,0.61,236.4,34.3,306.6,38.5,0.73,Rice,3,furrow,HYV,105.9,1,Grapes,0.42,0.67,0.25,0,1,1,0,0,2329.3,0.008,Low,normal
Bhandara,Nagpur,Kharif,2019,812.6,38.0,16.2,57.0,11,3.2,-1,0,Red Laterite,6.6,0.43,155.4,13.3,243.6,21.3,0.26,Soybean,3,canal,Hybrid,247.2,3,Onion,0.45,0.62,0.17,0,5,0,1,0,1125.0,0.315,Medium,normal
Bhandara,Nagpur,Kharif,2019,871.0,39.5,14.0,75.7,6,10.6,-3,0,Deep Black Cotton,8.0,0.62,184.9,33.4,335.6,29.0,1.15,Cotton,-7,canal,Hybrid,171.0,2,Sugarcane,0.42,0.84,0.42,0,4,6,0,0,522.2,0.099,Low,normal
Bhandara,Nagpur,Kharif,2019,913.7,38.9,15.6,84.9,9,16.0,-3,0,Red Laterite,6.4,0.4,151.3,21.6,248.1,18.1,0.17,Rice,-1,rainfed,BT,114.4,3,Grapes,0.34,0.61,0.27,1,5,4,1,0,2092.2,0.438,Medium,normal
Mumbai City,Konkan,Kharif,2020,1736.8,31.3,19.9,92.3,7,-17.3,1,0,Laterite,6.1,0.75,166.1,11.3,239.5,24.2,0.3,Rice,4,rainfed,Desi,211.4,7,Cotton,0.33,0.55,0.22,0,6,3,0,0,2776.5,0.078,Low,normal
Mumbai Suburban,Konkan,Kharif,2020,2498.8,31.1,18.5,95.0,7,19.0,-4,0,Laterite,5.7,0.4,204.7,6.7,126.7,30.2,0.33,Rice,0,rainfed,BT,248.2,3,Onion,0.28,0.75,0.47,1,6,0,0,0,2669.5,0.239,Low,normal
Thane,Konkan,Kharif,2020,1681.9,33.0,18.8,95.0,14,-19.9,-3,0,Laterite,5.2,0.7,139.0,12.9,189.2,21.7,0.14,Rice,0,rainfed,Desi,277.1,5,Soybean,0.26,0.74,0.48,0,9,4,0,0,2585.0,0.114,Low,normal
Palghar,Konkan,Kharif,2020,1837.2,29.0,21.6,92.6,4,-12.5,-4,0,Laterite,5.5,0.34,151.4,13.2,104.2,26.8,0.39,Rice,5,rainfed,HYV,254.2,3,Soybean,0.35,0.55,0.2,2,2,6,0,1,1532.4,0.367,Medium,normal
Raigad,Konkan,Kharif,2020,2150.0,30.0,20.5,87.0,7,2.4,0,0,Laterite,6.0,0.52,217.8,16.8,107.4,17.4,0.11,Rice,-7,rainfed,Desi,256.5,7,Tur Dal,0.33,0.79,0.46,3,18,2,1,1,2021.4,1.0,Critical,pest_outbreak
Ratnagiri,Konkan,Kharif,2020,1977.4,30.4,18.6,95.0,5,-5.8,-2,0,Laterite,6.1,0.64,178.0,6.8,217.8,15.6,0.4,Rice,2,rainfed,BT,221.8,0,Onion,0.32,0.63,0.31,0,7,3,0,0,2306.0,0.059,Low,normal
Sindhudurg,Konkan,Kharif,2020,1899.2,32.0,19.4,81.3,9,-9.6,-5,0,Laterite,6.4,0.38,229.2,14.3,114.8,25.7,0.31,Rice,3,canal,Hybrid,104.9,3,Jowar,0.3,0.63,0.33,0,8,7,1,0,2234.5,0.417,Medium,normal
Nashik,Nashik,Rabi,2020,107.6,29.1,13.9,34.1,8,2.5,0,4,Red,6.4,0.41,188.8,18.1,257.8,17.5,0.21,Onion,1,rainfed,Desi,277.1,2,Grapes,0.46,0.81,0.35,0,3,21,0,0,14287.4,0.247,Low,normal
Nashik,Nashik,Year-Round,2020,74.1,38.3,22.9,55.0,6,5.9,0,0,Red,6.2,0.4,196.7,14.2,299.5,14.9,0.31,Grapes,3,drip,Hybrid,168.3,2,Jowar,0.31,0.62,0.31,0,3,4,1,0,20221.3,0.348,Medium,normal
Ahmednagar,Nashik,Rabi,2020,104.2,30.5,11.8,42.5,8,-0.8,0,2,Red,6.3,0.28,194.8,14.3,176.0,14.1,0.13,Onion,-1,drip,Desi,212.2,4,Soybean,0.49,0.78,0.29,4,12,5,1,1,15625.9,1.0,Critical,pest_outbreak
Ahmednagar,Nashik,Year-Round,2020,82.5,39.2,21.6,21.4,8,17.8,0,0,Medium Black,7.2,0.63,230.5,12.1,345.8,15.8,0.38,Grapes,-8,canal,Desi,85.5,7,Grapes,0.49,0.57,0.08,0,2,5,1,0,17355.1,0.229,Low,normal
Dhule,Nashik,Rabi,2020,113.5,31.3,12.8,55.6,13,8.1,0,1,Red,7.0,0.37,190.4,13.1,258.4,14.3,0.46,Onion,6,sprinkler,Hybrid,278.8,3,Sugarcane,0.3,0.66,0.36,0,4,1,0,0,15132.8,0.064,Low,normal
Dhule,Nashik,Year-Round,2020,74.6,38.7,22.9,22.6,3,6.6,0,0,Red,5.9,0.49,166.0,19.6,267.8,20.8,0.43,Grapes,-6,furrow,Desi,89.9,2,Grapes,0.44,0.78,0.34,0,3,3,0,0,22035.0,0.063,Low,normal
Nandurbar,Nashik,Rabi,2020,90.1,32.9,14.1,53.8,9,-14.2,0,2,Red,6.5,0.2,130.1,13.1,151.8,16.9,0.31,Onion,-4,sprinkler,Hybrid,220.3,5,Rice,0.48,0.57,0.09,0,5,4,0,1,14300.4,0.332,Medium,normal
Nandurbar,Nashik,Year-Round,2020,58.1,39.2,20.1,44.9,10,-17.0,0,0,Medium Black,7.8,0.64,190.3,16.1,264.3,19.7,0.73,Grapes,-3,drip,HYV,167.7,3,Sugarcane,0.49,0.7,0.21,0,12,0,1,1,18052.6,0.827,Critical,pest_outbreak
Jalgaon,Nashik,Rabi,2020,111.4,29.6,13.0,63.6,12,6.1,0,2,Red,6.1,0.48,123.9,19.9,181.2,16.1,0.12,Onion,0,canal,BT,98.6,6,Tur Dal,0.45,0.55,0.1,2,9,14,0,0,12480.2,0.522,High,normal
Jalgaon,Nashik,Year-Round,2020,72.2,40.5,19.9,33.3,6,3.2,0,0,Red,5.6,0.33,179.0,17.2,281.0,13.0,0.49,Grapes,-3,rainfed,HYV,103.0,6,Rice,0.37,0.58,0.21,3,21,1,1,1,11511.2,1.0,Critical,pest_outbreak
Pune,Pune,Kharif,2020,718.8,33.5,15.6,82.8,5,12.8,5,0,Deep Black Cotton,8.2,0.7,190.4,28.4,421.9,34.3,0.73,Soybean,-4,sprinkler,HYV,131.0,2,Onion,0.37,0.6,0.23,2,9,21,0,0,1003.8,0.509,High,normal
Pune,Pune,Year-Round,2020,89.7,37.1,19.9,37.4,7,5.5,0,0,Deep Black Cotton,7.7,0.57,270.9,24.9,343.2,30.4,0.33,Sugarcane,-1,rainfed,Desi,277.8,1,Cotton,0.35,0.58,0.23,4,19,3,1,1,40202.3,1.0,Critical,pest_outbreak
Pune,Pune,Kharif,2020,561.9,31.4,13.2,68.7,11,-11.9,7,0,Medium Black,6.8,0.56,155.2,20.7,393.0,23.6,0.72,Jowar,4,canal,BT,189.4,1,Cotton,0.44,0.82,0.38,0,5,1,0,0,1440.7,0.117,Low,normal
Satara,Pune,Kharif,2020,700.6,33.6,14.4,57.6,3,9.9,0,0,Medium Black,7.3,0.68,177.1,20.5,400.5,28.8,0.7,Soybean,-9,furrow,BT,154.3,2,Tur Dal,0.27,0.74,0.47,0,5,13,0,0,1072.1,0.191,Low,normal
Satara,Pune,Year-Round,2020,71.5,38.1,19.9,33.6,7,-15.9,0,0,Medium Black,7.4,0.7,245.8,26.4,356.9,28.5,0.64,Sugarcane,0,sprinkler,BT,216.8,4,Soybean,0.44,0.58,0.14,0,7,0,0,0,68896.6,0.073,Low,normal
Satara,Pune,Kharif,2020,655.4,33.4,16.6,78.2,3,2.8,-3,0,Deep Black Cotton,7.6,0.71,266.8,22.2,328.5,29.9,1.19,Jowar,7,sprinkler,BT,291.1,2,Jowar,0.25,0.73,0.48,0,14,2,1,0,1210.4,0.505,High,normal
Sangli,Pune,Kharif,2020,567.5,31.0,15.7,57.1,12,-11.0,-3,0,Medium Black,7.7,0.46,236.0,16.0,255.8,26.5,0.39,Soybean,1,furrow,Hybrid,113.6,4,Onion,0.49,0.81,0.32,0,0,19,1,0,1632.1,0.302,Medium,normal
Sangli,Pune,Year-Round,2020,96.9,37.1,21.8,64.2,8,14.0,0,0,Medium Black,7.3,0.5,157.0,21.3,276.1,25.4,0.35,Sugarcane,-2,drip,HYV,109.3,2,Soybean,0.29,0.65,0.36,1,2,6,1,1,70277.3,0.474,Medium,normal
Sangli,Pune,Kharif,2020,535.5,33.2,16.4,92.1,6,-16.0,-1,0,Deep Black Cotton,8.3,0.61,202.5,17.6,473.7,21.1,0.41,Jowar,3,drip,HYV,128.8,5,Jowar,0.37,0.58,0.21,1,7,7,1,1,1236.5,0.662,High,normal
Solapur,Pune,Kharif,2020,753.0,34.5,14.0,72.0,7,18.1,3,0,Deep Black Cotton,7.3,0.72,220.5,28.5,399.6,26.8,0.75,Soybean,-2,furrow,Desi,117.3,1,Onion,0.34,0.55,0.21,0,7,21,0,0,1090.8,0.342,Medium,normal
